province,market,type,name,standard,area,color,unit,minprice,avgprice,maxprice,entertime,time
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-10-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-10-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-10-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-9-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-9-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-31
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.6,,,2018-8-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.6,,,2018-8-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-8-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-8-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-7-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-7-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-7-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-7-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-7-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-7-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2,,,2018-7-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2,,,2018-7-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2,,,2018-7-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2,,,2018-7-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-7-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-7-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-6-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-6-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-6-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-5-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.8,,,2018-5-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.8,,,2018-5-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-5-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6,,,2018-4-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-4-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-3-31
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-3-30
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-3-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-3-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-3-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-3-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.5,,,2018-3-18
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.5,,,2018-3-17
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.4,,,2018-3-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-3-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-3-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-3-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-3-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-2-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-2-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-2-23
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-2-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-8
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-2
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-2-1
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-31
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3,,,2018-1-29
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-28
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-27
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-26
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-25
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-24
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-22
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-21
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-20
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-19
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-1-16
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-1-15
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-14
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-13
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-12
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-11
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4,,,2018-1-10
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-9
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-7
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-6
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-5
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-4
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-3
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5,,,2018-1-1
